web-scraper-order,web-scraper-start-url,paginator,brand-name
"1647964248-118","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","Samantha Holmes Alpaca"
"1647964248-116","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","Pearl Ivy"
"1647964248-126","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","Halcyon Naturals"
"1647964248-128","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","James Ellis"
"1647964226-17","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","","Tiny Print Shop"
"1647964244-99","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=5","THE GREAT BRITISH BEE CO"
"1647964248-125","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","WishStrings"
"1647964248-130","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","We Act Company"
"1647964234-62","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=3","Mr mullans"
"1647964253-134","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=7","Amassuna"
"1647964230-28","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=2","Cherith Harrison"
"1647964234-66","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=3","Cozy Glow"
"1647964248-117","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","Paper Parade Stationers"
"1647964253-154","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=7","Tache"
"1647964244-90","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=5","Pineapple Island"
"1647964226-13","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","","Luxe Nature Skincare"
"1647964238-78","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=4","Felt So Good"
"1647964238-84","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=4","Jane Buurman Handmade"
"1647964248-124","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","Mclaggan"
"1647964257-161","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=8","ANCHOR & CREW"
"1647964226-15","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","","NUDITEA"
"1647964261-163","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=9","Bonbi Forest"
"1647964257-159","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=8","ENER-J"
"1647964230-27","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=2","Bohemia Design"
"1647964244-97","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=5","Little By Little Jewellery"
"1647964253-151","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=7","What A Pickle"
"1647964230-30","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=2","Katie Leamon"
"1647964244-107","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=5","The DM Collection"
"1647964230-25","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=2","You Tec"
"1647964226-6","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","","LSW London"
"1647964230-23","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=2","Pomegranate"
"1647964253-137","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=7","Echo Three"
"1647964244-95","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=5","Amanda Coleman Jewelry"
"1647964238-68","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=4","GIBIE"
"1647964265-175","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=10","nlanlaVictory"
"1647964234-52","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=3","Eggnogg Colour-in"
"1647964226-12","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","","Jolie Beauty"
"1647964234-49","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=3","OLIXA"
"1647964248-111","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=6","Spritz Wellness"
"1647964244-110","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=5","Emily Nash Illustration"
"1647964265-174","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc","https://www.faire.com/category/Based%20in%20the%20U.K.?filters=sorting%3Ascore_desc&page=10","Elfie"
